link,price,bedrooms,bathrooms,receptions,area,address,date,description,title,image
https://www.zoopla.co.uk//for-sale/details/54716754,"£400,000",3,2,2,NA,"Davies Close, Addiscombe CR0",3rd Apr 2020,"Well presented three bedroom end of terrace family home with off street parking, private garden and rear garage converted to create an office area with adjoining shower/WC in addition to a storage space. Conveniently located in a popular modern ...",3 bed end terrace house for sale,https://lid.zoocdn.com/354/255/8b1404f12c97312836265d4e6d66c825ba3ce401.jpg
https://www.zoopla.co.uk//for-sale/details/52396106,"£310,000",2,1,1,NA,"Westminster Gardens, London E4",3rd Apr 2020,A Great first purchase or buy to let investment! Situated in North Chingford close to all the amenities and transport links and befitting from allocated parking.,2 bed flat for sale,https://lid.zoocdn.com/354/255/c10133ce682e8a84692a9b0d3acc492b10f3ba30.jpg
https://www.zoopla.co.uk//for-sale/details/53400421,"£220,000",1,1,1,NA,"Beaufort Close, London E4",3rd Apr 2020,"With ample shopping facilities, good transport links, parks and forest land within the proximity this ground floor flat also has allocated parking and lovely communal gardens.",1 bed flat for sale,https://lid.zoocdn.com/354/255/f102151877644d143ff551fea731f52c85c70cd5.jpg
https://www.zoopla.co.uk//for-sale/details/54716720,"£450,000",3,1,2,NA,"Bristol Road, Forest Gate, London E7",3rd Apr 2020,"This terraced house is set in a Great location, plenty of green space for an early morning jog or a leisurely stroll. Good investment property or a first time buy.",3 bed terraced house for sale,https://lid.zoocdn.com/354/255/f3857a0367d332c1efa8566ec60f4b7eec422d6c.jpg
https://www.zoopla.co.uk//for-sale/details/54716682,"£285,000",2,1,1,NA,"Whitefield Avenue, Purley, Surrey CR8",3rd Apr 2020,***Virtual Viewing Possible on this property - Please call for details*** This ground floor purpose-built flat has a newly fitted kitchen and bathroom and is situated in a cul-de-sac location.Great first-time purchase or buy-to-let investment opportunity.,2 bed flat for sale,https://lid.zoocdn.com/354/255/a083ad4d6f57d5255a16c22c5d34c9c30a554f2d.jpg
https://www.zoopla.co.uk//for-sale/details/51907064,"£1,100,000",2,2,1,NA,"Ariel House, St Katharine Docks, London E1W",3rd Apr 2020,"Situated within an exclusive new development close to the city, this 2 bedroom apartment offers open-plan accommodation with high-specification finish throughout and a private Balcony. Ariel House boasts a prestigious location moments from a fabulous ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/5a15216efa7d708efe0d90461453224a0522aa41.jpg
https://www.zoopla.co.uk//for-sale/details/54716612,"£650,000",2,2,1,NA,"Station Street, Stratford, London E15",3rd Apr 2020,"A well designed luxury two bedroom apartment, positioned on the 20th floor in the popular Unex Tower development located directly next to Stratford underground station for central, jubilee and DLR line. Boasting commanding views of London's ever ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/32dfc85836ea72d100102c712b92176ed8460cfe.jpg
https://www.zoopla.co.uk//new-homes/details/54716571,"£695,000",1,1,NA,545 sq. ft*,"151-153 Tower Bridge Road, Southwark SE1",3rd Apr 2020,"This one bedroom home will enjoy integrated appliances and a Sonos sound system. Tucked behind SE1’s hidden gem, the uber-trendy Bermondsey Street, residents won’t have to walk far to reach an abundance of eateries, bars, shops and arts venues.",1 bed flat for sale,https://lid.zoocdn.com/354/255/187e9861b775891ff3df0af25ee317fb4cf3c9a7.jpg
https://www.zoopla.co.uk//for-sale/details/54716538,"£1,350,000",4,2,2,NA,"Observatory Road, Sheen SW14",3rd Apr 2020,"An immaculately presented four-bedroom, two-bathroom family home with larger than average garden situated on a highly sought after road in East Sheen, Parkside and near Sheen Mount School. This wonderful family home has a superb feel as you walk ...",4 bed end terrace house for sale,https://lid.zoocdn.com/354/255/3169ef778e4513c230f6d9f6e4984ee71e32004c.jpg
https://www.zoopla.co.uk//for-sale/details/54716531,"£297,500",3,1,2,NA,"Bristol Road, Forest Gate, London E7",3rd Apr 2020,"This property´s price is reduced for over 60s as a lifetime lease purchase under our Home for Life Plan. Discounts range from 8.5% to 59% depending on age, personal circumstances and property criteria. The price shown is based on our average discount.",3 bed terraced house for sale,https://lid.zoocdn.com/354/255/f3857a0367d332c1efa8566ec60f4b7eec422d6c.jpg
https://www.zoopla.co.uk//for-sale/details/54716524,"£188,500",2,1,1,NA,"Whitefield Avenue, Purley, Surrey CR8",3rd Apr 2020,"This property´s price is reduced for over 60s as a lifetime lease purchase under our Home for Life Plan. Discounts range from 8.5% to 59% depending on age, personal circumstances and property criteria. The price shown is based on our average discount.",2 bed flat for sale,https://lid.zoocdn.com/354/255/a083ad4d6f57d5255a16c22c5d34c9c30a554f2d.jpg
https://www.zoopla.co.uk//for-sale/details/54716514,"£1,850,000",4,2,1,NA,"Lauderdale Tower, Barbican, London EC2Y",3rd Apr 2020,"This 30th floor 3 bedroom apartment offers a generous living space in a highly sought-after location with the added benefit of a wraparound Balcony and 24-hour Concierge. The local area offers an excellent selection of amenities as the shops, bars ...",4 bed flat for sale,https://lid.zoocdn.com/354/255/62c6ce0c2ee21c4b17b4b162b39b038f5451cc84.jpg
https://www.zoopla.co.uk//for-sale/details/54716403,"£495,000",1,1,1,NA,"Berisford Mews, Putney, London SW18",3rd Apr 2020,"Ideally situated for a wealth of amenities, this fantastic 1 bedroom 2nd floor apartment boasts well presented living space with superb 17' reception room and smart kitchen. Berisford Mews is situated close to the green open spaces of King George's ...",1 bed flat for sale,https://lid.zoocdn.com/354/255/98094e8f2284203e5aec71da02b5ef535f260bde.jpg
https://www.zoopla.co.uk//for-sale/details/54716409,"£575,000",2,1,1,NA,"Ravenscroft Road, Chiswick, London W4",3rd Apr 2020,"An amazing, recently refurbished, 2 bedroom maisonette, situated in a fantastic location boasting bright and airy interiors, a beautiful kitchen and a lovely private garden. Ravenscroft Road is located moments from Chiswick High Road which features ...",2 bed maisonette for sale,https://lid.zoocdn.com/354/255/24e0c4b7f284b2bd3a50d65a0e9b3a0622aa4042.jpg
https://www.zoopla.co.uk//new-homes/details/54716346,"£600,000",3,2,NA,111 sq. m*,"9A Ravensdale Gardens, London SE19",3rd Apr 2020,****Free to Reserve**** Our Ravensdale Gardens & Rushden Close scheme is a collection of 15 family houses and 15 apartments nestled into an existing community in Upper Norwood.,3 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/b0877a08f2dca816e0c24a707687955a4e99a80d.jpg
https://www.zoopla.co.uk//new-homes/details/50844360,"£600,000",3,2,NA,111 sq. m*,"9A Ravensdale Gardens, London SE19",3rd Apr 2020,****Free to Reserve**** Our Ravensdale Gardens & Rushden Close scheme is a collection of 15 family houses and 15 apartments nestled into an existing community in Upper Norwood.,3 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/b0877a08f2dca816e0c24a707687955a4e99a80d.jpg
https://www.zoopla.co.uk//new-homes/details/54716327,"£557,750",NA,NA,NA,NA,"The Landmark Pinnacle, Isle Of Dogs, London E14",3rd Apr 2020,A range of luxury apartments with view over London now available at The Landmark Pinnacle - Beautiful suite apartment located on the 29th floor of The Landmark Pinnacle offering 576 SqFt of space and a East Docks & Canary Wharf aspect.The Landma,Studio for sale,https://lid.zoocdn.com/354/255/5e131d9f6f229ce8e0753c9a1ba1f354a753e396.jpg
https://www.zoopla.co.uk//for-sale/details/54716328,"£44,000,000",7,NA,NA,NA,"Walton Street, Knightsbridge, London SW3",3rd Apr 2020,"A 7 bedroom converted church for sale in Knightsbridge - St Saviours is a unique Grade II listed historical building that has been converted into an extraordinary modern seven bedroom home. The property benefits from a vaulted ceiling, original stone pill",7 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/2df59e5dcf08ccfce0b72d739a59aae43d0b3a3e.jpg
https://www.zoopla.co.uk//for-sale/details/54716304,"£849,950",3,2,3,NA,"Watford Road, Harrow, Middlesex HA1",3rd Apr 2020,"Elliot Lee are pleased to offer this semi detached house located in Sudbury Court only a short distance to local amenities, transport links and good schools. This property consists of three double bedrooms, three reception rooms, modernkitchen and two ...",3 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/8030fc8ad6075927e78e2438c8a3c389cc587a99.jpg
https://www.zoopla.co.uk//for-sale/details/54716305,"£625,000",4,2,1,NA,"Sudbury Court Road, Harrow, Middlesex HA1",3rd Apr 2020,"Elliot Lee are pleased to offer this semi-detached house located on Sudbury Court Road only a short distance to local amenities, transport links and good schools. This property consists of four bedrooms with bedroom four being ensuite on the ground ...",4 bed semi-detached house for sale,https://lid.zoocdn.com/354/255/f386b6fa76ad7c0f1a6ff4f8d3b176fac620747d.jpg
https://www.zoopla.co.uk//for-sale/details/54716196,"£5,500,000",2,2,1,NA,"Lees Place, London W1K",3rd Apr 2020,Spacious two bedroom apartment in Lees Place with additional lower ground floor and ground floor apartments boasting its own garden and private parking just off Grosvenor Square.,2 bed flat for sale,https://lid.zoocdn.com/354/255/2241209f551a692cf4d771b3b0bea0682ad6f4ae.jpg
https://www.zoopla.co.uk//for-sale/details/54716185,"£575,000",2,2,1,NA,"Chi Building, 54 Crowder Street E1",3rd Apr 2020,"A bright two double bedroom, two bathroom apartment with balcony E1 A well-presented two double bedroom, two bathroom apartment which is within walking distance of City of London, Tower Bridge and St Katherine’s (truncated)",2 bed flat for sale,https://lid.zoocdn.com/354/255/ae40d6b02b0af2fc545a9ceec2ede81944b86d33.jpg
https://www.zoopla.co.uk//new-homes/details/54716173,"£830,000",3,2,NA,"1,025 sq. ft*","Banning Street, Royal Greenwich, London SE10",3rd Apr 2020,"Have your breath taken away by these incredible views from the O2 Arena, across the Thames to Canary Wharf! This home features a private balcony, integrated appliances, en suite & fitted wardrobe to bedroom 1 plus a chain free move and 10 year warranty.",3 bed flat for sale,https://lid.zoocdn.com/354/255/53660d13478b378fdd7a9f9f652c201f115d0056.jpg
https://www.zoopla.co.uk//for-sale/details/54716175,"£5,500,000",4,4,2,From 149 - 244 sq. m*,"Lees Place, London W1K",3rd Apr 2020,"Spacious two-bedroom apartment with additional lower ground floor flat, separate ground floor studio, private garden and garage parking just off Grosvenor Square. Has potential subject to planning consent to internally join the main apartment and ...",4 bed flat for sale,https://lid.zoocdn.com/354/255/f712c0464f0a569a75e5f2dcaf9b9e934bb70589.jpg
https://www.zoopla.co.uk//new-homes/details/54716109,"£810,000",3,2,NA,"1,025 sq. ft*","Banning Street, Royal Greenwich, London SE10",3rd Apr 2020,"Take a tour around the River Gardens from the comfort of your own home with our video tour, showing you the stunning interior, exclusive residents' only facilities, the breath-taking views, integrated appliances and modern lifestyle you could be living.",3 bed flat for sale,https://lid.zoocdn.com/354/255/cdba2b7a25b151264906f275c95f851da1cb3df0.jpg
https://www.zoopla.co.uk//for-sale/details/54716116,"£295,000",3,NA,NA,NA,"10 Battery Road, Thamesmead, London SE28",3rd Apr 2020,"**For Sale By Online Auction. To inspect the legal documents for this property go to our website to download the legal pack** A Three Bedroom Mid Terrace House Subject to an Assured Shorthold Tenancy Producing £16,800 per annum Freehold Guide Price = ...",3 bed terraced house for sale,https://lid.zoocdn.com/354/255/ea43a0fee74ada328b3a548d29b4716faded496f.jpg
https://www.zoopla.co.uk//for-sale/details/54716079,"£660,000",2,2,1,NA,"Collison Avenue, Barnet EN5",3rd Apr 2020,"Rent-Source are proud to present this immaculate two double bedroom new built flat for sale in Barnet. This beautiful flat comprises Stylish living room, Open plan kitchen, Luxury family bathroom, and En-suite bathroom to the master bedroom. There is ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/13bbc144ab84bf2d8ec19d02bc386778bb4ddb88.jpg
https://www.zoopla.co.uk//new-homes/details/54716056,"£792,500",3,2,NA,"1,025 sq. ft*","Banning Street, Royal Greenwich, London SE10",3rd Apr 2020,"This river-facing home not only benefits from an excellent location, within walking distance to DLR & train stations and Greenwich hot-spots, it also benefits from a modern interior, private balcony with enviable views plus access to on-site facilities.",3 bed flat for sale,https://lid.zoocdn.com/354/255/9fe5cf9b34f00026bfe5d723d1fed56741aca93e.jpg
https://www.zoopla.co.uk//for-sale/details/54716053,"£770,000",2,1,2,NA,"Franche Court Road, London SW17",3rd Apr 2020,"A charming two bedroom period house, which is offered for sale with development potential, with a superb rear garden.",2 bed terraced house for sale,https://lid.zoocdn.com/354/255/bc58e7d3f7aae1db5f502c330ad6c036c340de7a.jpg
https://www.zoopla.co.uk//for-sale/details/54716046,"£230,000",2,NA,NA,NA,"35 Warrior Close, Thamesmead, London SE28",3rd Apr 2020,"**For Sale By Online Auction. To inspect the legal documents for this property go to our website to download the legal pack** A First Floor Two Bedroom Flat Subject to an Assured Shorthold Tenancy Producing £16,200 per annum Leasehold. The property ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/6bdceea93e43b2f0456ddb36369a790531a26a0e.jpg
https://www.zoopla.co.uk//for-sale/details/54716023,"£225,000",2,NA,NA,NA,"42 Felixstowe Court, Royal Docks, London E16",3rd Apr 2020,"**For Sale By Online Auction. To inspect the legal documents for this property go to our website to download the legal pack** A Second Floor Two Bedroom Flat Subject to an Assured Shorthold Tenancy Producing £14,400 per annum Leasehold. The property ...",2 bed flat for sale,https://lid.zoocdn.com/354/255/c97e44819227e49c5dfdc31c48ccfb54ac1e78f1.jpg
https://www.zoopla.co.uk//new-homes/details/54716008,"£765,000",3,2,NA,"1,066 sq. ft*","Banning Street, Royal Greenwich, London SE10",3rd Apr 2020,"Located on the 7th floor with 2 balconies, one of which boasts stunning water views, this home is ready to move into and comes complete with a chain free move, 10 year warranty, modern specification, integrated appliances plus an en suite to bedroom 1.",3 bed flat for sale,https://lid.zoocdn.com/354/255/6c6b6ca96577c52afc730d6316dca18862dd5098.jpg
